Q23,P26,Q191789,175901,179912,0.13
Q23,P569,17320222,173202,173202,0.17
Q23,P570,17991214,179912,179912,0.1
Q24,P569,19660218,196602,196602,0.03
Q42,P26,Q14623681,199111,200105,0.09
Q42,P569,19520311,195203,195203,0.11
Q42,P570,20010511,200105,200105,0.12
Q207,P26,Q152019,197711,197711,0.08
Q207,P569,19460706,194607,194607,0.06
Q297,P569,15990600,159906,159906,0.09
Q297,P569,15990606,159906,159906,0.09
Q297,P570,16600806,166008,166008,0.08
Q326,P569,19420624,194206,194206,0.06
Q368,P569,19151125,191511,191511,0.02
Q368,P570,20061210,200612,200612,0.16
Q377,P569,18820707,188207,188207,0.02
Q377,P570,19420628,194206,194206,0.12
Q475,P569,19110116,191101,191101,0.19
Q475,P570,19820122,198201,198201,0.02
Q501,P569,18210409,182104,182104,0.09
Q501,P570,18670831,186708,186708,0.13
Q530,P569,19560318,195603,195603,0.12
Q555,P569,19730401,197304,197304,0.07
Q619,P569,14730219,147302,147302,0.07
Q619,P570,15430524,154305,154305,0.09
Q633,P26,Q3374257,197708,197708,0.16
Q633,P569,19451112,194511,194511,0.02
Q635,P569,-00681001,-00681,-00681,0.16
Q635,P570,-00290810,-00290,-00290,0.1
Q747,P569,16060606,160606,160606,0.11
Q747,P570,16841001,168410,168410,0.08
Q815,P569,18981122,189811,189811,0.2
Q815,P570,19800822,198008,198008,0.14
Q849,P569,14310401,143104,143104,0.01
Q849,P570,14630101,146301,146301,0.1
Q849,P570,14640101,146401,146401,0.15
Q853,P26,Q1981049,195704,197006,0.16
Q853,P26,Q3217941,195704,197006,0.14
Q853,P26,Q3217941,197001,198612,0.08
Q853,P569,19320404,193204,193204,0.05
Q853,P570,19861229,198612,198612,0.06
Q859,P569,-04270000,-04270,-04270,0.13
Q859,P570,-03470000,-03470,-03470,0.16
Q873,P26,Q1271632,197809,197809,0.07
Q873,P569,19490622,194906,194906,0.16
Q905,P569,18830703,188307,188307,0.05
Q905,P570,19240603,192406,192406,0.02
Q909,P26,Q5829999,196709,197000,0.15
Q909,P26,Q448233,196709,197000,0.07
Q909,P26,Q448233,198605,198606,0.17
